fish_id	genotype	exp_date	line	age	sex	weight_gr	length_cm	Min_Time_under_tricaine	dpf	dob	HRMA date	User	Tank_mates	Notes	Domain	Frame	Age	Line	domain	inflow_avg_1	inflow_avg_2	inflow_avg_3	outflow_avg_1	outflow_avg_2	outflow_avg_3	HR_1	HR_2	HR_3	Vs_1	Vs_2	Vs_3	Vd_1	Vd_2	Vd_3	As_1	As_2	As_3	Ad_1	Ad_2	Ad_3
10	WT	2021-07-31	SET-13del	3month	F	0.331	2.896	0.181944444444444	119	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8	not really big	SET	outframe	3	SET_OUT_13	SET	123.036221	116.054145	114.296598	-67.987782	-68.426405	-57.899271	63.745020	58.727569	59.553350	0.359918	0.347522	0.367458	0.712985	0.667796	0.685660	0.652408	0.630928	0.648751	0.938817	0.934104	0.964353
10	WT	2021-08-11	ATR1-16del	5month	F	0.264	2.968	0.206944444444444	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	6		ATR1	outframe	5	ATR1_OUT_16	ATR1	130.746226	132.329979	128.719949	-84.541849	-99.892837	-91.099643	109.422492	97.788126	108.980827	0.400385	0.437323	0.382723	0.644898	0.710666	0.670511	0.685843	0.702574	0.660721	0.980314	1.027996	0.925449
10	WT	2021-09-13	SET-6del	5month	M	0.235	2.976	0.185416666666667	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	4		SET	inframe	5	SET_IN_6	SET	126.834320	114.062204	121.337821	-57.175969	-58.979081	-51.256172	122.292994	121.827411	123.569794	0.398021	0.401122	0.318483	0.736582	0.717839	0.651787	0.721875	0.711091	0.637739	1.003554	1.044250	1.017685
11	HET	2021-06-24	ATR1-16del	3month	M	0.26	2.886	0.173611111111111	131	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Angie	8		ATR1	outframe	3	ATR1_OUT_16	ATR1	104.187821	99.507999	100.099159	-78.523909	-78.227602	-79.116576	85.348506	78.688525	68.965517	0.276991	0.293376	0.274989	0.503503	0.537653	0.474572	0.563915	0.559827	0.516953	0.832268	0.853767	0.836476
11	HET	2021-06-29	ATR1-3del	3month	M	0.218	3.05	0.4	136	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Angie	4		ATR1	inframe	3	ATR1_IN_3	ATR1	95.838229	90.254146	94.474663	-65.989161	-65.120876	-66.929797	125.984252	144.578313	147.239264	0.182219	0.185504	0.173303	0.494400	0.502218	0.488776	0.393400	0.400271	0.379504	0.815020	0.861167	0.830995
11	HET	2021-07-30	SET-6del	3month	F	0.227	2.039	0.249305555555556	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	inframe	3	SET_IN_6	SET	107.733899	104.327346	106.618793	-77.762488	-85.073554	-122.293205	129.310345	120.200334	124.567474	0.322880	0.371084	0.394861	0.620118	0.697189	0.656478	0.595839	0.663766	0.686251	0.922920	1.020725	1.029224
11	HET	2021-07-31	SET-13del	3month	F	0.198	2.282	0.168055555555556	119	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	3	SET_OUT_13	SET	104.102769	110.204242	119.963082	-109.183990	-108.940360	-108.794054	87.591241	94.861660	89.440994	0.358677	0.377083	0.310041	0.693085	0.633602	0.641415	0.593564	0.655642	0.573758	0.975462	0.952774	0.936241
11	HET	2021-08-11	ATR1-16del	5month	M	0.219	2.838	0.211111111111111	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	12		ATR1	outframe	5	ATR1_OUT_16	ATR1	110.442864	121.722103	133.158057	-90.466742	-109.573921	-105.284602	84.112150	90.909091	81.081081	0.312317	0.318210	0.305038	0.663326	0.646050	0.648449	0.561976	0.591394	0.557594	0.933505	0.992344	0.994477
11	HET	2021-09-13	SET-6del	5month	M	0.292	3.174	0.149305555555556	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	inframe	5	SET_IN_6	SET	120.975174	127.622138	137.757363	-132.395722	-132.262773	-176.793432	110.236220	114.649682	107.913669	0.488887	0.648956	0.623038	0.922535	1.070932	1.059094	0.770595	0.959970	0.916935	1.206798	1.278333	1.322153
11	HET	2021-10-24	HMG-9del	3month	M	0.244	2.376	0.272222222222222	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	3	outflow hard to get	HMG	inframe	3	HMG_IN_9	HMG	147.529028	144.311144	143.711204	-60.781663	-67.373736	-66.320982	101.265823	95.049505	100.981767	0.387061	0.394161	0.374003	0.765260	0.725679	0.709550	0.693821	0.690857	0.662610	0.980609	0.909524	1.055005
11	WT	2021-08-05	HMG-9del	5month	F	0.253	2.86	0.25625	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	6		HMG	inframe	5	HMG_IN_9	HMG	66.316627	64.537407	66.047021	-54.835675	-52.635702	-51.319827	81.725312	86.642599	86.956522	0.156823	0.135015	0.129761	0.306880	0.248791	0.251672	0.343422	0.299500	0.320498	0.538277	0.487409	0.497471
11	WT	2021-09-14	SET-13del	5month	F	0.202	2.502	0.203472222222222	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	5	SET_OUT_13	SET	133.377194	133.618339	126.210511	-66.463701	-39.692726	-54.810077	109.090909	117.503060	129.263914	0.310963	0.271644	0.293002	0.572141	0.516153	0.529284	0.617251	0.546017	0.540588	0.943156	0.849166	0.860344
11	WT	2021-12-19	ATR1-3del	3month	M	0.173		0.191666666666667	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	8		ATR1	Inframe	3	ATR1_IN_3	ATR1	139.861528	124.278090	122.719696	-93.185084	-92.940552	-88.256963	111.888112	97.560976	98.630137	0.286983	0.316175	0.334031	0.506465	0.561890	0.595863	0.536889	0.590478	0.600365	0.890203	0.947601	0.940901
12	HET	2021-08-05	HMG-9del	5month	F	0.164	2.215	0.246527777777778	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	5		HMG	inframe	5	HMG_IN_9	HMG	90.939099	88.354281	93.053940	-57.711535	-60.496840	-55.483282	100.000000	102.040816	101.522843	0.202366	0.203071	0.214358	0.460645	0.462087	0.484300	0.445597	0.412203	0.422701	0.771627	0.750041	0.795862
12	HET	2021-10-24	HMG-9del	3month	M	0.251	2.618	0.207638888888889	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	3		HMG	inframe	3	HMG_IN_9	HMG	134.250750	125.678104	127.565148	-75.819320	-81.182410	-70.666550	119.800333	124.031008	97.165992	0.290462	0.330334	0.382741	0.632590	0.725996	0.718153	0.571496	0.629838	0.651607	0.992125	1.075300	0.989859
12	HET	2021-12-19	ATR1-3del	3month	M	0.201		0.174305555555556	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	8		ATR1	Inframe	3	ATR1_IN_3	ATR1	205.701659	205.363304	210.818875	-123.956300	-126.050459	-122.807958	97.959184	101.052632	94.339623	0.373153	0.301980	0.335443	0.651198	0.629843	0.564931	0.645949	0.582332	0.625718	1.020141	0.939786	0.896683
12	MUT	2021-06-24	ATR1-16del	3month	M	0.196	2.874	0.256944444444444	131	2021-02-14T00:00:00Z	2021-06-02T00:00:00Z	Angie	5		ATR1	outframe	3	ATR1_OUT_16	ATR1	75.862537	80.788690	75.862534	-62.582071	-63.293233	-56.003838	138.568129	136.363636	119.402985	0.296491	0.267571	0.251264	0.614977	0.585069	0.600161	0.574463	0.520760	0.532746	0.955351	0.891996	0.913912
12	MUT	2021-07-30	SET-6del	3month	F	0.145	2.344	0.230555555555556	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge-less	SET	inframe	3	SET_IN_6	SET	134.194352	148.241804	122.718418	-185.095658	-271.830352	-200.186091	167.053364	164.133739	180.180180	4.797577	4.483966	3.386051	7.485897	5.742688	4.493509	3.214561	3.082727	2.644188	4.279783	3.684999	3.246054
12	MUT	2021-07-31	SET-13del	3month	F	0.256	2.412	0.195138888888889	119	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6	heart bulge	SET	outframe	3	SET_OUT_13	SET	42.377091	65.008025	65.481347	-110.290727	-255.624776	-257.029586	118.421053	85.867621	74.719801	4.030714	3.630795	2.851568	5.047252	4.625098	3.845634	2.983077	2.906272	2.481362	3.519526	3.475639	3.110735
12	MUT	2021-08-11	ATR1-16del	5month	M	0.292	3.123	0.21875	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	6		ATR1	outframe	5	ATR1_OUT_16	ATR1	93.274612	104.024095	90.264340	-67.062727	-66.417412	-69.138109	90.338770	94.276094	79.575597	0.369916	0.338908	0.365257	0.697535	0.666340	0.675447	0.635412	0.604192	0.637130	1.022290	0.920956	0.949945
12	MUT	2021-09-13	SET-6del	5month	M	0.285	2.764	0.202083333333333	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	86.079940	87.117060	97.784453	-142.083756	-144.503695	-187.272042	79.893475	77.922078	85.308057	6.423426	6.063659	7.949054	7.783384	7.234868	9.178583	4.174951	4.026514	4.749450	4.737393	4.621855	4.970374
12	WT	2021-09-14	SET-13del	5month	F	0.298	3.194	0.259722222222222	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	5	SET_OUT_13	SET	176.269493	185.499927	175.002115	-82.975079	-81.107161	-79.960172	105.417277	85.106383	73.959938	0.331774	0.344771	0.382109	0.622149	0.631157	0.606038	0.600379	0.613754	0.689154	0.949061	0.915335	0.936486
13	HET	2021-09-14	SET-13del	5month	F	0.275	2.901	0.16875	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	5	SET_OUT_13	SET	93.723901	82.760983	84.603131	-117.114367	-136.501823	-123.255243	84.033613	98.630137	108.108108	0.473400	0.218922	0.494673	0.717994	0.483610	0.796316	0.765781	0.489441	0.837105	1.063732	0.836363	1.057140
13	MUT	2021-08-05	HMG-9del	5month	F	0.205	2.702	0.223611111111111	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	5		HMG	inframe	5	HMG_IN_9	HMG	136.571653	123.497534	144.359918	-55.092014	-47.664529	-41.397063	126.482213	105.843440	107.913669	0.218988	0.248884	0.243618	0.471364	0.505948	0.505570	0.414939	0.489479	0.456094	0.739123	0.779636	0.810109
13	MUT	2021-12-19	ATR1-3del	3month	M	0.174		0.223611111111111	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	7		ATR1	Inframe	3	ATR1_IN_3	ATR1	157.570100	148.255643	139.329320	-173.348788	-165.162537	-130.458181	90.737240	100.000000	75.709779	0.248945	0.278944	0.268910	0.428983	0.430880	0.434275	0.493332	0.558205	0.543430	0.760215	0.762422	0.784513
13	WT	2021-06-24	ATR1-16del	3month	M	0.241	3.088	0.1875	131	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Angie	12		ATR1	outframe	3	ATR1_OUT_16	ATR1	123.805168	125.098842	122.834916	-59.500376	-57.524945	-59.204075	86.642599	86.705202	90.395480	0.281839	0.278227	0.209196	0.482415	0.479862	0.442254	0.555883	0.532840	0.475302	0.804978	0.811774	0.760389
13	WT	2021-07-30	SET-6del	3month	F	0.261	2.634	0.197916666666667	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8		SET	inframe	3	SET_IN_6	SET	105.151911	70.246695	137.875506	-126.812768	-123.622460	-119.103025	85.308057	110.344828	99.722992	0.319157	0.395428	0.421476	0.647346	0.740414	0.766569	0.559591	0.689237	0.760764	0.920291	1.019570	1.073945
13	WT	2021-07-31	SET-13del	3month	F	0.206	2.103	0.180555555555556	119	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8		SET	outframe	3	SET_OUT_13	SET	129.971156	127.241696	126.432972	-96.510827	-79.141694	-77.914709	125.162973	94.240838	95.890411	0.256740	0.286427	0.278635	0.492185	0.503203	0.521338	0.526796	0.543860	0.549718	0.819921	0.824139	0.827839
13	WT	2021-08-11	ATR1-16del	5month	M	0.245	2.797	0.194444444444444	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	6		ATR1	outframe	5	ATR1_OUT_16	ATR1	132.094339	139.075387	149.369672	-140.143447	-125.616421	-122.293245	93.933464	115.942029	115.543329	0.371539	0.299496	0.266026	0.684205	0.547628	0.551486	0.682998	0.562560	0.492347	1.044015	0.837185	0.874121
13	WT	2021-09-13	SET-6del	5month	M	0.255	3.141	0.173611111111111	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5		SET	inframe	5	SET_IN_6	SET	142.528914	142.870753	162.475134	-82.784249	-81.641112	-88.378700	131.291028	129.032258	121.621622	0.442515	0.396652	0.485069	0.856813	0.812386	0.893814	0.709515	0.648435	0.760251	1.151518	1.117909	1.198524
14	HET	2021-06-24	ATR1-16del	3month	M	0.219	3.091	0.194444444444444	131	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Angie	8		ATR1	outframe	3	ATR1_OUT_16	ATR1	108.249381	111.032146	103.240401	-69.066360	-75.560740	-72.182739	99.337748	93.023256	76.726343	0.278778	0.318833	0.296937	0.526622	0.517874	0.489437	0.562419	0.599634	0.557875	0.841609	0.796262	0.773600
14	HET	2021-07-30	SET-6del	3month	F	0.242	2.306	0.172916666666667	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	inframe	3	SET_IN_6	SET	120.450211	115.964296	118.562527	-92.306256	-89.756339	-86.441510	120.401338	108.247423	115.384615	0.425715	0.401364	0.402211	0.862550	0.801325	0.864386	0.700341	0.682379	0.639493	1.094385	1.084700	1.126917
14	HET	2021-07-31	SET-13del	3month	F	0.246	2.404	0.207638888888889	119	2021-04-05T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	3	SET_OUT_13	SET	107.874669	109.635488	113.852277	-48.249385	-49.126638	-46.494863	96.662831	82.987552	80.862534	0.322597	0.271363	0.276792	0.604262	0.508424	0.510226	0.559355	0.506402	0.563729	0.893315	0.801562	0.829955
14	HET	2021-08-11	ATR1-16del	5month	M	0.228	2.872	0.16875	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	12		ATR1	outframe	5	ATR1_OUT_16	ATR1	107.596646	118.961082	109.542848	-91.169213	-81.762885	-104.555174	86.851628	105.660377	98.226467	0.287975	0.294336	0.335067	0.607079	0.662226	0.649519	0.538535	0.538993	0.592596	0.914373	1.001840	0.979509
14	HET	2021-09-13	SET-6del	5month	F	0.344	3.308	0.284722222222222	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	inframe	5	SET_IN_6	SET	164.163550	170.844454	176.465151	-80.709527	-88.344212	-96.687859	97.560976	127.659574	123.076923	0.319788	0.367364	0.399427	0.631103	0.619864	0.673632	0.611523	0.633668	0.671351	0.911236	0.875438	0.881983
14	MUT	2021-09-14	SET-13del	5month	F	0.238	2.915	0.191666666666667	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6	heart pheno	SET	outframe	5	SET_OUT_13	SET	107.904978	95.247110	98.827840	-254.159461	-268.446460	-246.210227	93.959732	106.666667	90.452261	4.196596	4.020079	4.260371	4.793990	4.298789	5.360281	2.523917	2.476050	2.858933	2.731572	2.679075	3.133396
14	WT	2021-08-05	HMG-9del	5month	F	0.208	2.656	0.231944444444444	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	6		HMG	inframe	5	HMG_IN_9	HMG	91.522364	84.917652	83.785356	-55.755031	-51.604256	-49.865401	85.714286	89.935760	86.642599	0.405801	0.343746	0.423821	0.632674	0.549623	0.643895	0.641734	0.597978	0.696177	0.907821	0.853672	0.963572
14	WT	2021-12-19	ATR1-3del	3month	M	0.197		0.249305555555556	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	8		ATR1	Inframe	3	ATR1_IN_3	ATR1	154.513916	141.380700	128.074305	-74.741034	-70.006048	-72.960465	181.818182	181.132075	181.132075	0.300001	0.308534	0.304019	0.506596	0.513156	0.535092	0.547449	0.571896	0.576336	0.828175	0.857263	0.852381
15	HET	2021-08-05	HMG-9del	5month	F	0.174	2.82	0.188194444444444	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4		HMG	inframe	5	HMG_IN_9	HMG	82.401535	83.300156	89.163472	-77.827049	-78.937190	-75.583409	125.144844	120.805369	119.658120	0.208004	0.206894	0.195016	0.462355	0.459197	0.457623	0.414649	0.454308	0.415012	0.805546	0.788531	0.720422
15	HET	2021-12-19	ATR1-3del	3month	M	0.195		0.152083333333333	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	8		ATR1	Inframe	3	ATR1_IN_3	ATR1	248.228472	243.881004	210.153981	-121.043227	-158.023672	-168.579559	129.032258	142.180095	141.843972	0.320201	0.339781	0.309312	0.649701	0.658868	0.572004	0.614614	0.611060	0.567199	0.994345	0.947052	0.856806
15	MUT	2021-06-24	ATR1-16del	3month	M	0.279	3.137	0.277777777777778	131	2021-02-14T00:00:00Z	2021-06-02T00:00:00Z	Angie	5		ATR1	outframe	3	ATR1_OUT_16	ATR1	59.606720	69.754130	60.755726	-51.157946	-51.539733	-48.867293	92.024540	70.588235	96.385542	0.350462	0.335320	0.315740	0.738967	0.702461	0.689824	0.628360	0.602042	0.561430	1.020643	1.004823	1.014749
15	MUT	2021-07-30	SET-6del	3month	M	0.158	2.447	0.21875	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	7	heart bulge	SET	inframe	3	SET_IN_6	SET	110.237702	73.082741	68.877628	-141.495578	-134.575869	-121.007614	103.194103	120.401338	108.808290	7.100806	7.012591	7.444499	7.929826	8.123019	8.753457	3.618231	4.352340	4.486225	4.776299	4.611605	4.868097
15	MUT	2021-07-31	SET-13del	3month	F	0.172	2.569	0.190277777777778	119	2021-04-06T00:00:00Z	2021-06-18T00:00:00Z	Callie	6	heart bulge	SET	outframe	3	SET_OUT_13	SET	45.352070	45.117072	40.473686	-187.282899	-187.778926	-182.963240	113.975577	110.982659	129.230769	3.549535	3.504889	3.751452	4.614714	4.512301	4.772596	2.760488	2.815944	3.002816	3.380720	3.390436	3.569895
15	MUT	2021-08-11	ATR1-16del	5month	M	0.301	3.173	0.199305555555556	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	6		ATR1	outframe	5	ATR1_OUT_16	ATR1	238.152370	228.841779	234.148209	-105.439324	-112.075359	-91.044807	96.128171	105.263158	93.023256	0.392939	0.354842	0.325368	0.726414	0.718345	0.636721	0.674080	0.613802	0.598131	1.027006	1.039985	0.952743
15	WT	2021-09-13	SET-6del	5month	M	0.231	2.721	0.218055555555556	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5	Wt, oops	SET	inframe	5	SET_IN_6	SET	116.283849	150.076894	147.100479	-111.991346	-97.037043	-145.555542	96.000000	90.634441	81.447964	0.503623	0.495651	0.418781	0.927035	0.878044	0.788197	0.814584	0.796420	0.694721	1.256625	1.193358	1.140571
15	WT	2021-09-14	SET-13del	5month	F	0.264	3.006	0.202777777777778	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	5	SET_OUT_13	SET	81.761789	82.802687	82.599869	-41.997604	-41.893929	-79.900597	127.795527	128.266033	122.605364	0.325337	0.320932	0.358061	0.592516	0.541705	0.639768	0.617797	0.615209	0.636581	0.907789	0.856238	0.917721
15	WT	2021-10-24	HMG-9del	3month	M	0.236		0.154861111111111	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	6	VEVo only:15/16 switched	HMG	inframe	3	HMG_IN_9	HMG	161.343531	148.700265	142.211375	-65.268425	-73.316579	-74.592485	123.456790	112.941176	102.214651	0.316931	0.333747	0.327795	0.645218	0.687272	0.632558	0.592415	0.603035	0.624184	0.958250	0.990128	0.930190
16	HET	2021-09-14	SET-13del	5month	F	0.263	3.208	0.195833333333333	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	5	SET_OUT_13	SET	191.419348	188.786913	184.273974	-73.709613	-132.442752	-122.739037	70.257611	80.862534	80.536913	0.378815	0.321216	0.390290	0.618307	0.685240	0.639590	0.660218	0.589310	0.683142	0.939893	0.959194	0.989169
16	MUT	2021-08-05	HMG-9del	5month	F	0.337	2.419	0.363888888888889	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	4	is really big	HMG	inframe	5	HMG_IN_9	HMG	122.944051	133.471339	188.363779	-69.702249	-79.808281	-83.837692	63.492063	69.565217	67.226891	0.450554	0.478355	0.441296	0.748685	0.836672	0.794358	0.724239	0.695663	0.716342	1.079059	1.083870	1.068859
16	MUT	2021-09-13	SET-6del	5month	M	0.132	2.759	0.192361111111111	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	5	small	SET	inframe	5	SET_IN_6	SET	201.443459	205.479704	198.099088	-337.783412	-356.863731	-359.250788	125.373134	116.222760	118.372380	6.000954	6.207690	6.310283	7.037178	7.492634	7.795877	4.112450	4.070699	4.193749	4.449190	4.708962	4.910393
16	MUT	2021-12-19	ATR1-3del	3month	M	0.184		0.176388888888889	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	7		ATR1	Inframe	3	ATR1_IN_3	ATR1	149.031908	160.675001	144.892087	-113.992556	-117.876685	-116.959986	141.732283	129.380054	122.762148	0.207909	0.226082	0.213872	0.439070	0.465977	0.442515	0.449445	0.489982	0.475161	0.778439	0.786165	0.715892
16	WT	2021-06-24	ATR1-16del	3month	M	0.24	3.145	0.236111111111111	131	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Angie	12		ATR1	outframe	3	ATR1_OUT_16	ATR1	160.048285	158.307169	155.360634	-93.632249	-94.091230	-96.386148	70.588235	66.759388	69.686411	0.195089	0.223395	0.292621	0.391881	0.453270	0.511441	0.410364	0.452255	0.561092	0.664770	0.710659	0.840662
16	WT	2021-07-30	SET-6del	3month	F	0.158	2.692	0.261111111111111	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	8	no inflow	SET	inframe	3	SET_IN_6	SET	44.227942	42.979777	41.785924	-62.407525	-60.236808	-59.151503	104.046243	107.142857	139.941691	0.316284	0.363737	0.392334	0.607232	0.593976	0.585814	0.569594	0.656406	0.707795	0.919371	0.950321	0.896383
16	WT	2021-07-31	SET-13del	3month	F	0.23	2.433	0.167361111111111	119	2021-04-07T00:00:00Z	2021-06-18T00:00:00Z	Callie	8		SET	outframe	3	SET_OUT_13	SET	142.558651	142.315365	149.856850	-87.402150	-84.531301	-88.176849	88.379705	97.902098	90.452261	0.397966	0.341381	0.315391	0.606060	0.597869	0.620306	0.649635	0.612879	0.555203	0.909625	0.897314	0.901142
16	WT	2021-08-11	ATR1-16del	5month	M	0.269	2.988	0.1875	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	6		ATR1	outframe	5	ATR1_OUT_16	ATR1	178.956122	185.875305	190.592932	-96.791225	-95.329095	-90.796616	77.821012	78.843627	77.519380	0.234807	0.318177	0.351207	0.489170	0.557836	0.647234	0.451903	0.580163	0.617465	0.799705	0.946667	0.985630
17	HET	2021-06-24	ATR1-16del	3month	M	0.175	3.049	0.215277777777778	131	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Angie	8		ATR1	outframe	3	ATR1_OUT_16	ATR1	154.610145	156.279832	152.847734	-92.452026	-88.517867	-90.157115	82.098062	83.720930	87.378641	0.336967	0.320854	0.310121	0.569092	0.529438	0.518178	0.615630	0.581050	0.566847	0.905111	0.861816	0.838294
17	HET	2021-07-30	SET-6del	3month	M	0.18	2.897	0.225694444444444	118	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	inframe	3	SET_IN_6	SET	147.480919	149.077636	147.898214	-134.663574	-113.107341	-156.662921	155.844156	154.566745	150.537634	0.379626	0.314634	0.288217	0.618194	0.648307	0.552790	0.636547	0.570603	0.568217	0.885798	0.886952	0.862670
17	HET	2021-07-31	SET-13del	3month	F	0.199	2.641	0.147916666666667	119	2021-04-08T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	3	SET_OUT_13	SET	145.531917	135.584769	151.024579	-63.929554	-70.608719	-72.280539	89.839572	124.223602	116.222760	0.331323	0.360718	0.363916	0.592288	0.651847	0.683437	0.588705	0.628310	0.581170	0.803588	0.927488	0.951518
17	HET	2021-08-11	ATR1-16del	5month	M	0.169	2.656	0.219444444444444	179	2021-02-14T00:00:00Z	2021-05-10T00:00:00Z	Callie	12		ATR1	outframe	5	ATR1_OUT_16	ATR1	126.163375	110.392912	105.675276	-80.088762	-49.219603	-85.971651	88.669951	78.328982	79.365079	0.326848	0.346049	0.331904	0.615859	0.720028	0.653814	0.617095	0.595376	0.623206	0.970689	1.069689	1.025691
17	HET	2021-09-13	SET-6del	5month	F	0.372	2.585	0.197916666666667	163	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6	last het	SET	inframe	5	SET_IN_6	SET	124.385209	115.142471	107.421562	-78.996844	-91.867627	-94.821559	103.270224	133.086876	106.038292	0.520588	0.639384	0.589904	0.826056	0.877412	0.815177	0.847104	0.831293	0.886029	1.152122	1.141951	1.102723
17	HET	2021-09-14	SET-13del	5month	F	0.236	3.205	0.220138888888889	164	2021-04-04T00:00:00Z	2021-06-18T00:00:00Z	Callie	6		SET	outframe	5	SET_OUT_13	SET	236.402512	247.581956	248.205101	-140.744930	-139.648297	-137.454769	105.960265	109.589041	97.297297	0.277347	0.216988	0.263624	0.553041	0.492933	0.572909	0.569027	0.506428	0.510701	0.885675	0.822276	0.851229
17	HET	2021-10-18	HMG-4del2ins	3month	M	0.145	2.588	0.188888888888889	93	2021-07-18T00:00:00Z	2021-09-29T00:00:00Z	Callie	8	new tank n=8	HMG	outframe	3	HMG_OUT_4del2ins	HMG	91.552833	91.552816	91.228145	-104.583672	-125.814060	-120.144586	101.867572	99.833611	101.867572	0.214224	0.256397	0.221776	0.436370	0.526390	0.556882	0.435777	0.498656	0.445526	0.697823	0.781101	0.834051
17	HET	2021-10-24	HMG-9del	3month	M	0.168		0.197222222222222	96	2021-07-21T00:00:00Z	2021-10-17T00:00:00Z	Callie	7		HMG	inframe	3	HMG_IN_9	HMG	136.156899	127.831723	126.265146	-94.516511	-94.467458	-115.674418	112.570356	120.967742	106.194690	0.260468	0.222330	0.224429	0.488119	0.426802	0.459284	0.547119	0.458443	0.450734	0.798403	0.722871	0.752690
17	WT	2021-08-05	HMG-9del	5month	F	0.178	2.997	0.143055555555556	173	2021-02-14T00:00:00Z	2021-06-05T00:00:00Z	Callie	6		HMG	inframe	5	HMG_IN_9	HMG	235.410616	276.265510	258.149676	-120.014485	-126.945671	-121.960921	127.080182	84.507042	96.885813	0.218299	0.257221	0.356707	0.452436	0.535207	0.589065	0.437447	0.499517	0.595121	0.737525	0.783053	0.888067
17	WT	2021-12-19	ATR1-3del	3month	M	0.228		0.213194444444444	98	2021-09-13T00:00:00Z	2021-09-15T00:00:00Z	Callie	8		ATR1	Inframe	3	ATR1_IN_3	ATR1	197.932946	187.733919	180.901603	-98.253306	-100.698286	-95.156083	126.984127	103.671706	107.142857	0.301867	0.304159	0.319047	0.634383	0.650401	0.650967	0.587892	0.596516	0.595900	0.962964	1.016813	0.998675
